province,sector_code,sector_name,total_output,BL,FL,VL,year
新疆,07,纺织品,6334138.840549617,0.5475348537849486,0.028164398482956998,0.2878496261339528,2015
新疆,08,纺织服装鞋帽皮革羽绒及其制品,1217578.9054881684,0.558031613668743,0.004276110819713538,0.2811538622442283,2015
新疆,09,木材加工品和家具,611969.5634573352,0.5612187563470988,4.0771541043233284e-17,0.2806093781735494,2015
新疆,10,造纸印刷和文教体育用品,2015758.833150807,0.5549192256921454,0.010847654037265272,0.2828834398647053,2015
新疆,11,石油、炼焦产品和核燃料加工品,51987648.92332519,0.6198309551019687,0.43454828471874724,0.527189619910358,2015
新疆,12,化学产品,36377372.50927608,0.5503383025784918,0.36127646482277975,0.4558073837006358,2015
新疆,13,非金属矿物制品,16292909.111861132,0.5542132443323997,0.0765236374196426,0.31536844087602117,2015
新疆,14,金属冶炼和压延加工品,46217056.960071385,0.5213313068182133,0.3707555420954163,0.4460434244568148,2015
新疆,15,金属制品,3377537.2664812845,0.5458651408603008,0.006697034422475764,0.27628108764138826,2015
新疆,16,通用设备,858488.1444099281,0.5417409540702928,0.0007803592756028996,0.27126065667294785,2015
新疆,17,专用设备,1495833.5180604302,0.5522673400009217,0.0012042815946595247,0.27673581079779064,2015
新疆,18,交通运输设备,708197.8202692416,0.5062281329833038,0.0022130475915425516,0.25422059028742316,2015
新疆,19,电气机械和器材,18224471.28528952,0.5414101086370865,0.08193206959431905,0.3116710891157028,2015
新疆,20,通信设备、计算机和其他电子设备,67902.40817972546,0.5106791761005804,2.889071731856683e-17,0.2553395880502902,2015
新疆,21,仪器仪表,41421.033375084815,0.5436485861504572,0.0006029454098201029,0.27212576578013864,2015
新疆,22,其他制造产品,3.9259088605791194e-10,2.139631942133496e-15,7.019269352367547e-18,1.0733256057429319e-15,2015
新疆,23,废品废料,268868.4156135296,0.5322310650967028,0.0062441772954508696,0.26923762119607686,2015
新疆,24,金属制品、机械和设备修理服务,103060.47140967641,0.6922210385095292,0.001287551866697728,0.34675429518811346,2015
新疆,25,电力、热力的生产和供应,37547260.13642083,0.5770652598994233,0.32880747705065194,0.4529363684750376,2015
新疆,26,燃气生产和供应,3719086.940525148,0.539644828431969,0.08880595243032396,0.3142253904311465,2015
新疆,27,水的生产和供应,467220.8969774922,0.7068852966870259,0.014595428332986665,0.3607403625100063,2015
新疆,28,建筑,97804231.17997855,0.5980572166774365,0.022434913776788856,0.3102460652271127,2015
新疆,29,批发和零售,31907061.734924003,0.6570821750286396,0.23264033689940974,0.4448612559640247,2015
新疆,30,交通运输、仓储和邮政,54977103.00462234,0.5907279334143536,0.4633572063459848,0.5270425698801692,2015
新疆,31,住宿和餐饮,10318325.284320964,0.6165127549574756,0.11165352720046168,0.36408314107896866,2015
新疆,32,信息传输、软件和信息技术服务,16751634.05892503,0.6077547158695008,0.19516728446631085,0.4014610001679058,2015
新疆,33,金融,34693143.27854539,0.6869340164814625,0.5104456277353437,0.5986898221084032,2015
新疆,34,房地产,22836719.827492617,0.6570932893074327,0.08948701216706711,0.3732901507372499,2015
新疆,35,租赁和商务服务,12140515.933218414,0.5689255920114508,0.1950232416265355,0.38197441681899313,2015
新疆,36,科学研究和技术服务,14848123.755455386,0.5819037685925978,0.102007913780918,0.3419558411867579,2015
新疆,37,水利、环境和公共设施管理,7600798.869949911,0.5778619834077926,0.009490734074226227,0.2936763587410094,2015
新疆,38,居民服务、修理和其他服务,13855576.168967793,0.5618319350338974,0.15112032317026056,0.356476129102079,2015
新疆,39,教育,20319703.129023023,0.7249973275103017,0.027837951569175765,0.3764176395397387,2015
新疆,40,卫生和社会工作,24740101.79468941,0.5924192033094724,0.004662492043234235,0.2985408476763533,2015
新疆,41,文化、体育和娱乐,2615530.090793433,0.6448561104532782,0.011053434802060872,0.32795477262766953,2015
新疆,42,公共管理、社会保障和社会组织,43246451.95689717,0.7104245292805274,0.04003879990170012,0.37523166459111373,2015
北京,01,农林牧渔产品和服务,13578391.767682461,0.7499593115050603,0.031914017620440056,0.3909366645627502,2017
北京,02,煤炭采选产品,1096809.7717221242,0.7497708742599729,0.012221835369623514,0.3809963548147982,2017
北京,03,石油和天然气开采产品,2161139.292995824,0.749543843610613,0.014221403186520522,0.38188262339856677,2017
北京,04,金属矿采选产品,3849563.229394332,0.7499763462659127,0.013035925420883636,0.38150613584339815,2017
北京,05,非金属矿和其他矿采选产品,6106753.675860962,0.7492899894264722,0.03804735235602697,0.3936686708912496,2017
北京,06,食品和烟草,43163371.558353655,0.7499896317863902,0.07238515380031035,0.41118739279335026,2017
北京,07,纺织品,658595.8296803946,0.7499420089311828,0.015525953142741905,0.3827339810369623,2017
北京,08,纺织服装鞋帽皮革羽绒及其制品,5282348.150612622,0.7499909066983517,0.008925457714557572,0.3794581822064546,2017
北京,09,木材加工品和家具,5451106.442686997,0.7497682564390186,0.036630238311153446,0.393199247375086,2017
北京,10,造纸印刷和文教体育用品,8989803.674309202,0.749932254458362,0.0321651574252014,0.3910487059417817,2017
北京,11,石油、炼焦产品和核燃料加工品,17543826.145578623,0.7499944196013604,0.04501531885832374,0.3975048692298421,2017
北京,12,化学产品,63066301.39972737,0.7499792957920468,0.24336093163504763,0.4966701137135472,2017
北京,13,非金属矿物制品,19458397.37509065,0.7498941810250126,0.05596669430378286,0.40293043766439773,2017
北京,14,金属冶炼和压延加工品,11406313.331415907,0.750004550814465,0.06251894260689028,0.40626174671067766,2017
北京,15,金属制品,11855800.80189026,0.7500250709247489,0.03941493036542419,0.39472000064508656,2017
北京,16,通用设备,22138731.087617494,0.7500705422575265,0.11486748624264316,0.4324690142500848,2017
北京,17,专用设备,19843010.5928665,0.7498664623810498,0.03937658726319624,0.39462152482212304,2017
北京,18,交通运输设备,173339719.17201668,0.7500733738422517,0.3589151950198439,0.5544942844310479,2017
北京,19,电气机械和器材,24361997.180113446,0.749999117045527,0.06352554405997878,0.4067623305527529,2017
北京,20,通信设备、计算机和其他电子设备,78143878.5529408,0.7498338440762231,0.19703852039883668,0.4734361822375299,2017
北京,21,仪器仪表,9468888.488859687,0.7500298245877803,0.04326413261829263,0.3966469786030365,2017
北京,22,其他制造产品,3148096.442089277,0.7499928943655674,0.010814369453416578,0.380403631909492,2017
北京,23,金属制品、机械和设备修理服务,4893059.803141106,0.7497489765030466,0.04062422131456227,0.3951865989088044,2017
北京,24,电力、热力的生产和供应,172136913.417647,0.7514601190675596,0.5037435649112618,0.6276018419894107,2017
北京,25,燃气生产和供应,12869213.236034587,0.7500000000000007,0.049842950125280325,0.3999214750626405,2017
北京,26,水的生产和供应,4154191.635307605,0.7499999999999999,0.016391454089750554,0.3831957270448752,2017
北京,27,建筑,277543656.8770978,0.7499999911169792,0.06494994052398818,0.4074749658204837,2017
北京,28,批发和零售,198527001.15234298,0.7499999994257336,0.5855640104195388,0.6677820049226362,2017
北京,29,交通运输、仓储和邮政,183672340.3944576,0.7500000000000003,0.3656494777325743,0.5578247388662874,2017
北京,30,住宿和餐饮,45493704.87780991,0.7499999985971277,0.06576700315463639,0.40788350087588204,2017
北京,31,信息传输、软件和信息技术服务,367129049.7263992,0.7499999999182703,0.22276068411175592,0.4863803420150131,2017
北京,32,金融,321380981.94567513,0.7499999999999998,0.5851175636715551,0.6675587818357774,2017
北京,33,房地产,140773116.47110835,0.7499999995199299,0.1438977089734164,0.44694885424667313,2017
北京,34,租赁和商务服务,295751365.6587821,0.7499999976521996,0.6225972233782399,0.6862986105152198,2017
北京,35,科学研究,151688597.2863709,0.7499999999999998,0.07331784441855002,0.4116589222092749,2017
北京,36,技术服务,351225750.512986,0.7499999999999989,0.5869872102664124,0.6684936051332057,2017
北京,37,水利、环境和公共设施管理,32091903.35752897,0.7499999999999997,0.09479836279532601,0.42239918139766286,2017
北京,38,居民服务、修理和其他服务,23152599.61974803,0.7500000000000002,0.08358078521999761,0.4167903926099989,2017
北京,39,教育,82770362.27778472,0.7499999988316461,0.0451285494360512,0.39756427413384865,2017
北京,40,卫生和社会工作,83690621.77655308,0.7499999999999998,0.00832052324140585,0.3791602616207028,2017
北京,41,文化、体育和娱乐,56866659.57858282,0.7499999969583095,0.056336581483501603,0.4031682892209056,2017
北京,42,公共管理、社会保障和社会组织,113042154.93268935,0.7500000000000002,0.02719701107879353,0.3885985055393969,2017
天津,01,农林牧渔产品和服务,10378563.912004208,0.7499926746792783,0.0638490294605482,0.40692085206991324,2017
天津,02,煤炭采选产品,195345.99744747832,0.7499850800258437,0.0027047780732046426,0.3763449290495242,2017
天津,03,石油和天然气开采产品,60339499.82517091,0.7496728091292666,0.48718335492625064,0.6184280820277586,2017
天津,04,金属矿采选产品,2571390.4897532333,0.7499343577870257,0.007939593540312116,0.3789369756636689,2017
天津,05,非金属矿和其他矿采选产品,18645438.436928466,0.7490641260576241,0.10463698143980488,0.4268505537487145,2017
天津,06,食品和烟草,54322908.36617973,0.749990772482151,0.20365159031243885,0.4768211813972949,2017
天津,07,纺织品,2211424.8832731666,0.7499950264814341,0.012300572597667446,0.3811477995395508,2017
天津,08,纺织服装鞋帽皮革羽绒及其制品,10682930.340581702,0.749968712035509,0.03513263416218787,0.3925506730988484,2017
天津,09,木材加工品和家具,3878641.0202029007,0.7499630577583254,0.017779333409977484,0.38387119558415145,2017
天津,10,造纸印刷和文教体育用品,18153945.318066973,0.7499024286790131,0.11831838113043357,0.43411040490472336,2017
天津,11,石油、炼焦产品和核燃料加工品,34374383.15315829,0.749998832892106,0.13114098885738038,0.4405699108747432,2017
天津,12,化学产品,86372587.18789695,0.749992201184304,0.48195816601831803,0.615975183601311,2017
天津,13,非金属矿物制品,11639552.928980019,0.7496617023891261,0.05226110159829952,0.40096140199371283,2017
天津,14,金属冶炼和压延加工品,109403581.44213684,0.7500092095516123,0.48697058184948944,0.6184898957005509,2017
天津,15,金属制品,24437307.53119515,0.7497458981599245,0.15472270347535272,0.4522343008176386,2017
天津,16,通用设备,25101465.40527079,0.7499985948461338,0.11886785720567906,0.43443322602590645,2017
天津,17,专用设备,18443817.499340236,0.7498984090215106,0.07677366603219125,0.41333603752685094,2017
天津,18,交通运输设备,91038312.950038,0.7500694379853016,0.19405886112172321,0.4720641495535124,2017
天津,19,电气机械和器材,25324983.386138752,0.7499872895171681,0.08322854801603692,0.4166079187666025,2017
天津,20,通信设备、计算机和其他电子设备,70559059.66837296,0.749982117656562,0.18568068839025204,0.467831403023407,2017
天津,21,仪器仪表,3686478.8548680777,0.7500032541664357,0.024468382744481546,0.3872358184554586,2017
天津,22,其他制造产品,6733004.284316258,0.7499907274407086,0.07031325473954853,0.41015199109012856,2017
天津,23,金属制品、机械和设备修理服务,168592.82170116206,0.7500000000000007,4.812840953242941e-18,0.37500000000000033,2017
天津,24,电力、热力的生产和供应,35019398.868284136,0.7498734640062141,0.27740209578302116,0.5136377798946177,2017
天津,25,燃气生产和供应,4376626.569011588,0.7500000000000007,0.047480375993569454,0.39874018799678507,2017
天津,26,水的生产和供应,2169314.6839257027,0.75,0.07729608248716592,0.41364804124358295,2017
天津,27,建筑,117361474.51369122,0.7499999957426304,0.036946497850697764,0.3934732467966641,2017
天津,28,批发和零售,86207196.3632653,0.7499999995892777,0.3377121719718236,0.5438560857805507,2017
天津,29,交通运输、仓储和邮政,93748117.76971073,0.7499999999999997,0.3285775686742811,0.5392887843371403,2017
天津,30,住宿和餐饮,18794611.506014876,0.7499999987357555,0.0760878155247876,0.41304390713027156,2017
天津,31,信息传输、软件和信息技术服务,35286632.42132028,0.7499999999645353,0.07000181164938052,0.4100009058069579,2017
天津,32,金融,59363529.29266488,0.7499999999999998,0.2703082742710112,0.5101541371355055,2017
天津,33,房地产,51546173.68518061,0.7499999993825133,0.10183150249720752,0.4259157509398604,2017
天津,34,租赁和商务服务,75493398.42634895,0.7499999979964043,0.3465173091045775,0.5482586535504909,2017
天津,35,科学研究,25204476.778355516,0.7499999999999998,0.001160677228338022,0.3755803386141689,2017
天津,36,技术服务,64088715.711681835,0.7499999999999896,0.1721935967385424,0.461096798369266,2017
天津,37,水利、环境和公共设施管理,10252848.48233832,0.7499999999999998,0.03399469246912934,0.39199734623456456,2017
天津,38,居民服务、修理和其他服务,23488326.27070977,0.7499999999999998,0.07542584771953693,0.4127129238597684,2017
天津,39,教育,16644705.75361567,0.7500000261418647,0.020976769729060533,0.3854883979354626,2017
天津,40,卫生和社会工作,23437889.420415014,0.7499999999999999,0.006403213916177137,0.3782016069580885,2017
天津,41,文化、体育和娱乐,10273451.93532158,0.7500000000000003,0.0330420856768292,0.39152104283841477,2017
天津,42,公共管理、社会保障和社会组织,25010529.57722108,0.749999999810747,0.02090227780071461,0.38545113880573084,2017
河北,01,农林牧渔产品和服务,196562553.81743553,0.7499233204549861,0.4219368305723929,0.5859300755136895,2017
河北,02,煤炭采选产品,19856482.11282056,0.7500000939537506,0.062079410329851425,0.406039752141801,2017
河北,03,石油和天然气开采产品,8554395.348797614,0.7499997146175018,0.03561180599731534,0.39280576030740855,2017
河北,04,金属矿采选产品,85663097.95728359,0.750016021675235,0.19121220704263422,0.4706141143589346,2017
河北,05,非金属矿和其他矿采选产品,3493131.2113266727,0.7499991296447533,0.018530055887869826,0.3842645927663116,2017
河北,06,食品和烟草,172047197.52659848,0.7499898441981288,0.21616387386188363,0.4830768590300062,2017
河北,07,纺织品,60841348.15450637,0.7497020714343683,0.37788309122636515,0.5637925813303667,2017
河北,08,纺织服装鞋帽皮革羽绒及其制品,59307047.49705546,0.7499614726821746,0.1149112068446451,0.43243633976340984,2017
河北,09,木材加工品和家具,22117680.942954574,0.7498080519576347,0.08930340844401281,0.41955573020082376,2017
河北,10,造纸印刷和文教体育用品,38966305.48109155,0.7499153550233393,0.19496123124506212,0.4724382931342007,2017
河北,11,石油、炼焦产品和核燃料加工品,71365147.34715742,0.7499999524231504,0.17009785464617821,0.4600489035346643,2017
河北,12,化学产品,199164979.51483938,0.7499873122561891,0.5168737880336748,0.633430550144932,2017
河北,13,非金属矿物制品,85564565.65600942,0.7491873150610975,0.16365739498262638,0.4564223550218619,2017
河北,14,金属冶炼和压延加工品,374600562.1876343,0.7500068670227865,0.9611884515708846,0.8555976592968355,2017
河北,15,金属制品,149778881.99241546,0.7495861905985541,0.5820407648385796,0.6658134777185669,2017
河北,16,通用设备,60982673.60392624,0.7500537990644276,0.16090637144220604,0.45548008525331685,2017
河北,17,专用设备,49559827.82231958,0.7499219109388202,0.09863784715849896,0.4242798790486596,2017
河北,18,交通运输设备,95643657.98889725,0.7500182188574491,0.21347468330253988,0.4817464510799945,2017
河北,19,电气机械和器材,65862167.470787674,0.7499773628216647,0.1866991996755906,0.46833828124862764,2017
河北,20,通信设备、计算机和其他电子设备,17018778.915653028,0.7499981770165106,0.05684221813604499,0.4034201975762778,2017
河北,21,仪器仪表,4829956.520796638,0.7500002865037168,0.031872056488105524,0.39093617149591114,2017
河北,22,其他制造产品,14431695.479524793,0.7499999593783884,0.09278118472760488,0.4213905720529966,2017
河北,23,金属制品、机械和设备修理服务,3135439.5640190034,0.7499805953096933,0.01907416192150822,0.38452737861560077,2017
河北,24,电力、热力的生产和供应,79815828.33527526,0.749983639154155,0.24671815876036732,0.49835089895726115,2017
河北,25,燃气生产和供应,8163285.254722998,0.7500000000000007,0.08375690554292135,0.416878452771461,2017
河北,26,水的生产和供应,1824951.1062515655,0.7500000000000003,0.024184659132358368,0.38709232956617934,2017
河北,27,建筑,295291236.9525428,0.7500000119686054,0.01729078656765355,0.3836453992681295,2017
河北,28,批发和零售,140831331.8483803,0.7499999998952237,0.34434985718401273,0.5471749285396182,2017
河北,29,交通运输、仓储和邮政,190109868.605393,0.75,0.48994246021486715,0.6199712301074336,2017
河北,30,住宿和餐饮,36274033.134019166,0.7499999983551137,0.06811692289937722,0.40905846062724543,2017
河北,31,信息传输、软件和信息技术服务,58784866.48582624,0.7499999998690571,0.10743362754012356,0.4287168137045903,2017
河北,32,金融,107587365.91184871,0.7499999999999992,0.2941122623323257,0.5220561311661625,2017
河北,33,房地产,116908699.63795513,0.7499999994794622,0.12469002644880958,0.43734501296413586,2017
河北,34,租赁和商务服务,47290813.61231065,0.7499999998991146,0.16364838022389885,0.4568241900615067,2017
河北,35,科学研究,5055681.882684173,0.7500000000000008,0.007839285540051803,0.37891964277002627,2017
河北,36,技术服务,38779798.79825704,0.7500000000000022,0.052684243504093994,0.4013421217520481,2017
河北,37,水利、环境和公共设施管理,11382848.25803237,0.7499999999999998,0.010998886220434314,0.38049944311021705,2017
河北,38,居民服务、修理和其他服务,79752848.81116019,0.7499999999999998,0.2887035795383069,0.5193517897691533,2017
河北,39,教育,35185717.04400731,0.7500000056485796,0.014580257208293555,0.3822901314284366,2017
河北,40,卫生和社会工作,70145724.3649675,0.7499999999999996,0.01212459049144497,0.38106229524572227,2017
河北,41,文化、体育和娱乐,8367113.616735337,0.7499999985071025,0.018085005229224054,0.3840425018681633,2017
河北,42,公共管理、社会保障和社会组织,73413871.66079676,0.7499999851105206,0.10195140907613784,0.4259756970933292,2017
山西,01,农林牧渔产品和服务,51873978.36320622,0.7499999005762203,0.24868748713014605,0.4993436938531832,2017
山西,02,煤炭采选产品,217351567.43111593,0.7498517738189018,0.9359648771510218,0.8429083254849619,2017
山西,03,石油和天然气开采产品,4314639.69653679,0.7498621992430795,0.06451689863300147,0.4071895489380405,2017
山西,04,金属矿采选产品,11575031.937264498,0.7500168447503952,0.058500946042918826,0.404258895396657,2017
山西,05,非金属矿和其他矿采选产品,227760.24347617687,0.7499992981675412,0.0011596932726212505,0.3755794957200812,2017
山西,06,食品和烟草,23582068.413485587,0.7499993158701128,0.051838329216045344,0.4009188225430791,2017
山西,07,纺织品,981688.6789714559,0.7499973654089703,0.03663984862076359,0.393318607014867,2017
山西,08,纺织服装鞋帽皮革羽绒及其制品,708485.6517366664,0.7499999210530266,0.002118355285493995,0.3760591381692603,2017
山西,09,木材加工品和家具,1366721.9537662114,0.749983936285859,0.004433416528055345,0.3772086764069572,2017
山西,10,造纸印刷和文教体育用品,1716877.553998889,0.7499971526178989,0.0177574093627297,0.3838772809903143,2017
山西,11,石油、炼焦产品和核燃料加工品,41101293.35627783,0.7500382812325408,0.17671279625528002,0.4633755387439104,2017
山西,12,化学产品,30106639.640713986,0.7499971133391499,0.23079564244284673,0.4903963778909983,2017
山西,13,非金属矿物制品,15945012.681839705,0.7499707198110979,0.054172434756963435,0.40207157728403065,2017
山西,14,金属冶炼和压延加工品,100553892.00531125,0.7500051019042767,0.47537197516586926,0.612688538535073,2017
山西,15,金属制品,7758837.253962669,0.749999987632783,0.06681333686972996,0.40840666225125644,2017
山西,16,通用设备,4175584.8728917884,0.7500060818551861,0.032327244092414435,0.39116666297380026,2017
山西,17,专用设备,7476654.767045484,0.749978192204812,0.048059904617016355,0.3990190484109142,2017
山西,18,交通运输设备,12323621.530309618,0.7500006348284877,0.046935934186887296,0.39846828450768745,2017
山西,19,电气机械和器材,5103954.534613867,0.7500004375109957,0.04015746071334762,0.3950789491121716,2017
山西,20,通信设备、计算机和其他电子设备,22049062.18498107,0.7500014209450723,0.042472857689925626,0.39623713931749893,2017
山西,21,仪器仪表,907266.9536101227,0.7500034468373821,0.008041944516909972,0.379022695677146,2017
山西,22,其他制造产品,3514748.682975176,0.749998848306461,0.04375042119880528,0.3968746347526331,2017
山西,23,金属制品、机械和设备修理服务,1011480.0877600975,0.75,0.008728598990681492,0.37936429949534073,2017
山西,24,电力、热力的生产和供应,55389758.184706636,0.7497003507150183,0.34419340615673466,0.5469468784358764,2017
山西,25,燃气生产和供应,5990990.442118829,0.7500000000000003,0.04154546276453467,0.3957727313822675,2017
山西,26,水的生产和供应,871577.9325453365,0.7499999999999997,0.012838964569519199,0.3814194822847594,2017
山西,27,建筑,183372454.46414202,0.7499999966165546,0.014630570421389212,0.3823152835189719,2017
山西,28,批发和零售,47993555.72868165,0.7499999999748961,0.12973269854233072,0.4398663492586134,2017
山西,29,交通运输、仓储和邮政,82540436.59230301,0.7500000000000002,0.29328348545812877,0.5216417427290645,2017
山西,30,住宿和餐饮,33669373.019533955,0.7499999999974655,0.21305839268468044,0.48152919634107294,2017
山西,31,信息传输、软件和信息技术服务,34243218.88422652,0.7500000047658109,0.15730029640284965,0.4536501505843302,2017
山西,32,金融,76241041.15377945,0.7500000000000007,0.45240712331537136,0.6012035616576861,2017
山西,33,房地产,47774165.193350755,0.7499999990785344,0.09664617733573652,0.4233230882071355,2017
山西,34,租赁和商务服务,16600692.422430538,0.7499999997314434,0.11824814332576374,0.43412407152860355,2017
山西,35,科学研究,2333815.332779154,0.7500000000000002,0.027179877653100384,0.3885899388265503,2017
山西,36,技术服务,9114840.09395346,0.7500000000000007,0.01596074112354949,0.3829803705617751,2017
山西,37,水利、环境和公共设施管理,6121176.797364678,0.7500000000000003,0.0605808586416262,0.4052904293208133,2017
山西,38,居民服务、修理和其他服务,18426222.23290741,0.7500000000000004,0.13691879556518222,0.44345939778259136,2017
山西,39,教育,24777242.981692277,0.7499999995728575,0.065062124534258,0.4075310620535577,2017
山西,40,卫生和社会工作,15694729.928884547,0.75,0.06805931453537638,0.4090296572676882,2017
山西,41,文化、体育和娱乐,12368395.943740156,0.7499999999993081,0.12376650801823903,0.4368832540087736,2017
山西,42,公共管理、社会保障和社会组织,50316592.949928276,0.7500000000000002,0.20247678684552972,0.47623839342276497,2017
内蒙古,01,农林牧渔产品和服务,108194655.77073179,0.7498318168045994,0.47695542870791435,0.6133936227562569,2017
内蒙古,02,煤炭采选产品,102006139.59719181,0.7499726903057219,0.45081638914282757,0.6003945397242747,2017
内蒙古,03,石油和天然气开采产品,42999506.782215565,0.7496457170054417,0.30948328316305046,0.529564500084246,2017
内蒙古,04,金属矿采选产品,12275714.305440089,0.7500279917449189,0.04474483935005604,0.39738641554748744,2017
内蒙古,05,非金属矿和其他矿采选产品,2219674.3447121913,0.7498650512667355,0.01575466710619337,0.38280985918646443,2017
内蒙古,06,食品和烟草,45438630.707721695,0.7499856657384232,0.10514975848261407,0.42756771211051864,2017
内蒙古,07,纺织品,5296672.577416779,0.749563551167,0.10489859635501984,0.42723107376100994,2017
内蒙古,08,纺织服装鞋帽皮革羽绒及其制品,1018651.8831899458,0.7499994292963732,0.0019792309511257604,0.37598933012374947,2017
内蒙古,09,木材加工品和家具,1104636.8507766002,0.7498974867396656,0.009000714922831799,0.3794491008312487,2017
内蒙古,10,造纸印刷和文教体育用品,2493417.740465532,0.7499603531722423,0.035037438735010834,0.3924988959536266,2017
内蒙古,11,石油、炼焦产品和核燃料加工品,23674724.049083322,0.7500147171881956,0.12132516620785144,0.43566994169802353,2017
内蒙古,12,化学产品,53410254.23659132,0.7499819145495419,0.30395285833761937,0.5269673864435807,2017
内蒙古,13,非金属矿物制品,10561870.443504885,0.749952562539097,0.028679087605796637,0.38931582507244683,2017
内蒙古,14,金属冶炼和压延加工品,99630447.0533601,0.7500144213603566,0.5033942754226927,0.6267043483915247,2017
内蒙古,15,金属制品,1587095.521604559,0.7499474568059084,0.018461767261874526,0.38420461203389145,2017
内蒙古,16,通用设备,2242988.7337240763,0.7500174875529413,0.021366780023019546,0.3856921337879804,2017
内蒙古,17,专用设备,1083896.6001324998,0.7499915066390552,0.0020861414150154167,0.3760388240270353,2017
内蒙古,18,交通运输设备,8417727.51289663,0.7500395419524328,0.04785146292963159,0.3989455024410322,2017
内蒙古,19,电气机械和器材,2713381.4526339313,0.7499985560028556,0.0226060867387366,0.3863023213707961,2017
内蒙古,20,通信设备、计算机和其他电子设备,2962792.497312362,0.7500291791218537,0.0442779836329616,0.3971535813774077,2017
内蒙古,21,仪器仪表,24943.543053708217,0.7499999999999953,6.945578595346927e-18,0.37499999999999767,2017
内蒙古,22,其他制造产品,381760.37685867166,0.7499999999999991,0.0063763735856649005,0.378188186792832,2017
内蒙古,23,金属制品、机械和设备修理服务,70674.24359165147,0.7499999999999993,0.0009262624946261601,0.37546313124731273,2017
内蒙古,24,电力、热力的生产和供应,71615169.64974523,0.7495063575909201,0.4097092905515242,0.5796078240712221,2017
内蒙古,25,燃气生产和供应,5849516.419885761,0.7500000000000007,0.046989413998034225,0.39849470699901746,2017
内蒙古,26,水的生产和供应,1471687.8915642833,0.7500000000000004,0.033310720307832754,0.3916553601539166,2017
内蒙古,27,建筑,199215360.6077663,0.7499999953388048,0.03629445735643345,0.3931472263476191,2017
内蒙古,28,批发和零售,70177943.66034168,0.7499999997058554,0.4229020512858485,0.5864510254958519,2017
内蒙古,29,交通运输、仓储和邮政,126354555.0973579,0.7499999999999998,0.7746226044084163,0.7623113022042081,2017
内蒙古,30,住宿和餐饮,18886024.170571513,0.7499999986423094,0.06872668570015225,0.4093633421712308,2017
内蒙古,31,信息传输、软件和信息技术服务,23429196.896436907,0.749999999867733,0.07911394719495432,0.4145569735313437,2017
内蒙古,32,金融,39976492.616232485,0.7500000000000006,0.2457987411566832,0.4978993705783419,2017
内蒙古,33,房地产,47202401.64154526,0.7499999999999998,0.015975154272849033,0.3829875771364244,2017
内蒙古,34,租赁和商务服务,23873110.868338928,0.7500000000000004,0.19766286653738482,0.47383143326869265,2017
内蒙古,35,科学研究,1862889.3121747554,0.7500000000000009,0.005971271375599112,0.3779856356878,2017
内蒙古,36,技术服务,18714784.279432543,0.7499999999999993,0.025795699499407722,0.38789784974970354,2017
内蒙古,37,水利、环境和公共设施管理,2986874.8945297147,0.7499999999999996,0.0016020924251833237,0.3758010462125914,2017
内蒙古,38,居民服务、修理和其他服务,10662146.15821335,0.7500000000000004,0.08623203371908854,0.41811601685954447,2017
内蒙古,39,教育,28621657.478491053,0.750000008422091,0.01483373096992001,0.3824168696960055,2017
内蒙古,40,卫生和社会工作,29612010.474826474,0.7500000000000001,0.0013902563983737442,0.37569512819918693,2017
内蒙古,41,文化、体育和娱乐,1936673.629713456,0.7499999990458328,0.006489815295012847,0.3782449071704228,2017
内蒙古,42,公共管理、社会保障和社会组织,58855438.59418821,0.7499999999999998,0.03248991993319517,0.39124495996659747,2017
辽宁,01,农林牧渔产品和服务,145854048.59315208,0.7496143227895196,0.3834525792396113,0.5665334510145654,2017
辽宁,02,煤炭采选产品,11360507.573754996,0.7499628648947387,0.05574333068148,0.40285309778810935,2017
辽宁,03,石油和天然气开采产品,17226532.060007498,0.749981108278367,0.040277464271335224,0.3951292862748511,2017
辽宁,04,金属矿采选产品,10404682.989565589,0.749989159592109,0.02545679086947149,0.38772297523079025,2017
辽宁,05,非金属矿和其他矿采选产品,7677083.361481006,0.7492801248332078,0.03385814915553349,0.3915691369943707,2017
辽宁,06,食品和烟草,82940719.65885746,0.749994749997812,0.13795839263884413,0.4439765713183281,2017
辽宁,07,纺织品,3140890.055960726,0.7499637029206461,0.043435567745549124,0.3966996353330976,2017
辽宁,08,纺织服装鞋帽皮革羽绒及其制品,7314803.0371965505,0.7499979955100586,0.00618244081489132,0.37809021816247496,2017
辽宁,09,木材加工品和家具,5448323.820272691,0.7499644645674096,0.01969502942046682,0.38482974699393824,2017
辽宁,10,造纸印刷和文教体育用品,5315047.529251683,0.7499869522402819,0.03645861317617859,0.39322278270823025,2017
辽宁,11,石油、炼焦产品和核燃料加工品,146566165.75120395,0.7500118493723847,0.41962663045098775,0.5848192399116863,2017
辽宁,12,化学产品,87399744.93465361,0.7499912939645168,0.3248108997152156,0.5374010968398661,2017
辽宁,13,非金属矿物制品,30657188.048107095,0.7499805854589308,0.04543533126013103,0.3977079583595309,2017
辽宁,14,金属冶炼和压延加工品,152606397.20753807,0.7500080876284705,0.5183449918619225,0.6341765397451965,2017
辽宁,15,金属制品,22978597.158252314,0.7498618169663042,0.10480194770546508,0.4273318823358846,2017
辽宁,16,通用设备,37549399.95571843,0.7499003293736282,0.15120691023800537,0.45055361980581676,2017
